idx,Word,Lemma,embedding_source,embedding_lookup,vector_norm_raw
65981,occasioning,occasion,Lemma,occasion,2.623121552516928
65982,occasions,occasion,Word,occasions,2.862962586851704
66000,occupant,occupant,Word,occupant,3.2101185582830656
66001,occupants,occupant,Word,occupants,3.156121424519204
66002,occupation,occupation,Word,occupation,2.9976245315468275
66006,occupations,occupation,Word,occupations,3.2719566168971643
66007,occupied,occupy,Word,occupied,2.6878080585899577
66010,occupies,occupy,Word,occupies,3.337860639156877
66011,occupy,occupy,Word,occupy,2.8628918545135504
66012,occupying,occupy,Word,occupying,2.734753840384909
66013,occur,occur,Word,occur,3.0099834451288996
66014,occurred,occur,Word,occurred,2.74552421978212
66016,occurrences,occurrence,Word,occurrences,3.018745610948204
66017,occurring,occur,Word,occurring,2.79857992432356
66018,occurs,occur,Word,occurs,3.0452686930028134
66019,ocean,ocean,Word,ocean,3.0363134944811936
66030,oceans,ocean,Word,oceans,3.635554637877088
66079,odd,odd,Word,odd,2.285632012029988
66090,odds,odds,Word,odds,3.1342334782805565
66118,Odyssey,odyssey,Word,Odyssey,2.996676123878933
66143,offend,offend,Word,offend,3.352560095059858
66144,offended,offend,Word,offended,3.07950966420473
66145,offender,offender,Word,offender,3.5510217880063104
66146,offenders,offender,Word,offenders,3.766094744741721
66147,offending,offend,Word,offending,3.2975959233609036
66148,offends,offend,Lemma,offend,3.352560095059858
66151,offensive,offensive,Word,offensive,3.267564988644349
66154,offensives,offensive,Word,offensives,4.238433963796097
66155,offer,offer,Word,offer,2.4100679106089804
66156,offered,offer,Word,offered,2.4162794009121216
66157,offering,offer,Word,offering,2.2968293611346136
66159,offers,offer,Word,offers,2.6471943096762773
66167,office,office,Word,office,2.3368314748424326
66172,officer,officer,Word,officer,2.947096953081554
66174,officered,officer,Word,officered,2.0536785314678974
66175,officers,officer,Word,officers,2.7660257198370735
66176,offices,office,Word,offices,2.9723295872462323
66181,officials,official,Word,officials,2.5337514476502174
66238,oil,oil,Word,oil,2.901807784356646
66244,oiled,oil,Word,oiled,3.33339384750162
66252,oiliest,oily,Lemma,oily,3.1510442351121353
66254,oiling,oil,Lemma,oil,2.901807784356646
66261,oils,oil,Word,oils,3.3028604974975107
66267,oily,oily,Word,oily,3.1510442351121353
66293,old,old,Word,old,2.2150483213078305
66349,olives,olive,Word,olives,3.658577555532286
66386,omen,omen,Word,omen,3.46535467753238
66387,omened,omen,Lemma,omen,3.46535467753238
66389,omens,omen,Lemma,omen,3.46535467753238
66392,ominous,ominous,Word,ominous,2.9686957069110584
66395,omission,omission,Word,omission,3.0676457241272725
66396,omissions,omission,Word,omissions,3.9274516739253653
66398,omits,omit,Word,omits,3.242258320014446
66399,omitted,omit,Word,omitted,3.0091720371084194
66428,one,one,Word,one,1.439342232059342
66437,ones,one,Word,ones,2.028184317919246
66442,onion,onion,Word,onion,3.5128327711625267
66443,onions,onion,Word,onions,3.485462690774707
66493,ooze,ooze,Word,ooze,3.389422575952182
66494,oozed,ooze,Word,oozed,3.6328214173934605
66495,oozes,ooze,Lemma,ooze,3.389422575952182
66499,oozing,ooze,Lemma,ooze,3.389422575952182
66511,opaque,opaque,Word,opaque,3.07851896477148
66515,open,open,Word,open,2.3735031851901147
66517,opened,open,Word,opened,2.584516156626192
66518,opener,opener,Word,opener,2.987462619673668
66519,openers,opener,Lemma,opener,2.987462619673668
66526,opening,opening,Word,opening,2.2271378542225944
66527,openings,opening,Word,openings,3.0773146468221952
66531,opens,open,Word,opens,3.196289653971899
66543,operate,operate,Word,operate,2.776440900037985
66544,operated,operate,Word,operated,2.8552420585178595
66545,operates,operate,Word,operates,3.3892081140541217
66548,operating,operate,Word,operating,2.575172441785092
66549,operation,operation,Word,operation,2.459310306282585
66554,operations,operation,Word,operations,2.5517177483660936
66558,operator,operator,Word,operator,2.9528006491927354
66559,operators,operator,Word,operators,3.000086241656136
66582,opinion,opinion,Word,opinion,2.7644698073280707
66588,opinions,opinion,Word,opinions,3.3121567426041167
66590,opium,opium,Word,opium,4.449950041177089
66594,opponent,opponent,Word,opponent,3.088696274949095
66596,opponents,opponent,Word,opponents,2.7771040584071156
66604,opportunities,opportunity,Word,opportunities,2.92990025793765
66605,opportunity,opportunity,Word,opportunity,2.6958080406356277
66647,optical,optical,Word,optical,3.441276614292829
66651,optics,optics,Word,optics,3.234379304514004
66654,optimism,optimism,Word,optimism,3.253687821214262
66656,optimistic,optimistic,Word,optimistic,3.0532682737298806
66667,option,option,Word,option,2.6396721814201722
66670,options,option,Word,options,2.7915283035684886
66683,oral,oral,Word,oral,3.4352237766155502
66685,orals,oral,Lemma,oral,3.4352237766155502
66686,orange,orange,Word,orange,2.8603977744903077
66692,oranges,orange,Word,oranges,3.3064532574732666
66710,orators,orator,Word,orators,3.7475353589431095
66715,orbit,orbit,Word,orbit,4.089316876560951
66717,orbited,orbit,Lemma,orbit,4.089316876560951
66719,orbiting,orbit,Word,orbiting,3.957301408407453
66721,orbits,orbit,Word,orbits,4.332477860555021
66725,orchard,orchard,Word,orchard,3.2495727136830386
66727,orchards,orchard,Word,orchards,3.409527673237189
66730,orchestra,orchestra,Word,orchestra,3.468796214615105
66733,orchestras,orchestra,Word,orchestras,3.930841410174259
66753,ordeal,ordeal,Word,ordeal,3.302562827240824
66754,ordeals,ordeal,Lemma,ordeal,3.302562827240824
66755,order,order,Word,order,2.0709515672802956
66757,ordered,order,Word,ordered,2.8221883865864297
66758,ordering,order,Word,ordering,2.5679870949005545
66760,orderlies,orderly,Lemma,orderly,3.37526117709255
66762,orderly,orderly,Word,orderly,3.37526117709255
66763,orders,order,Word,orders,3.0741689778801233
66766,ordinance,ordinance,Word,ordinance,4.133719134785707
66767,ordinances,ordinance,Word,ordinances,4.02123766868633
66773,ordinary,ordinary,Word,ordinary,2.4406839912409612
66783,ore,ore,Word,ore,4.221057413640384
66787,ores,ore,Word,ores,3.9561695241031174
66791,organ,organ,Word,organ,3.217557753599125
66796,organic,organic,Word,organic,2.9566083626898805
66800,organism,organism,Word,organism,3.5163642599552722
66802,organisms,organism,Word,organisms,3.8026923794541885
66817,organs,organ,Word,organs,3.600910520412106
66838,orientation,orientation,Word,orientation,2.8284562674403837
66839,orientations,orientation,Word,orientations,3.1449612706236687
66848,origin,origin,Word,origin,2.7995168739008
66849,original,original,Word,original,2.166497412045396
66850,originality,originality,Word,originality,3.386233656041209
66852,originals,original,Word,originals,3.0234444697631977
66854,originated,originate,Word,originated,2.801008817950378
66861,origins,origin,Word,origins,2.8681619944585126
66883,ornament,ornament,Word,ornament,3.308674170550627
66887,ornamented,ornament,Word,ornamented,3.208933167492826
66888,ornamenting,ornament,Lemma,ornament,3.308674170550627
66889,ornaments,ornament,Word,ornaments,3.4620666151942228
66890,ornate,ornate,Word,ornate,3.3533346979653116
66904,orphan,orphan,Word,orphan,3.4274506391221298
66905,orphanage,orphanage,Word,orphanage,3.976535328427481
66906,orphanages,orphanage,Lemma,orphanage,3.976535328427481
66907,orphaned,orphan,Word,orphaned,3.4919716877118527
66908,orphaning,orphan,Lemma,orphan,3.4274506391221298
66909,orphans,orphan,Word,orphans,3.4232145119405657
67066,other,other,Word,other,1.667958217601826
67069,others,other,Word,others,1.7159979381568966
67089,otters,otter,Lemma,otter,3.4860550622054456
67105,ounce,ounce,Word,ounce,3.949983806457132
67106,ounces,ounce,Word,ounces,3.9710181269957574
67187,outer,outer,Word,outer,2.7814013668083772
67249,outing,outing,Word,outing,3.074363030025705
67250,outings,outing,Lemma,outing,3.074363030025705
67497,oven,oven,Word,oven,4.02628870926344
67500,ovens,oven,Word,ovens,3.719529797006634
67959,overt,overt,Word,overt,2.6855875079866207
68052,owe,owe,Word,owe,3.081500632836049
68053,owed,owe,Word,owed,3.1934960710924045
68056,owes,owe,Word,owes,3.487031563187292
68057,owing,owe,Word,owing,2.467728993213122
68058,owl,owl,Word,owl,3.29385911246846
68065,owls,owl,Word,owls,3.3927112906663006
68070,owner,owner,Word,owner,2.6476878717357737
68073,owners,owner,Word,owners,2.7709673006697164
68074,ownership,ownership,Word,ownership,2.985465760307949
68075,ownerships,ownership,Word,ownerships,3.3984568182655424
68102,oxide,oxide,Word,oxide,4.216813634607979
68103,oxides,oxide,Word,oxides,3.8768302403064587
68123,oxygen,oxygen,Word,oxygen,3.7534575546478504
68146,oyster,oyster,Word,oyster,3.8091313825227986
68150,oysters,oyster,Word,oysters,4.060802594847751
68157,ozone,ozone,Word,ozone,4.432043814246629
68204,pack,pack,Word,pack,2.5440486753708895
68206,package,package,Word,package,2.5944602789329627
68207,packaged,package,Word,packaged,2.835749386357258
68209,packages,package,Word,packages,2.8987565116545637
68213,packed,pack,Word,packed,2.7060305810703658
68217,packets,packet,Word,packets,3.190846341961982
68220,packing,pack,Word,packing,2.720419350726335
68222,packs,pack,Word,packs,2.6361838706520726
68229,pact,pact,Word,pact,3.409368794707239
68231,pacts,pact,Lemma,pact,3.409368794707239
68232,pad,pad,Word,pad,2.8980984991660996
68235,padding,padding,Word,padding,3.084247357636957
68236,paddle,paddle,Word,paddle,3.079257465151802
68238,paddled,paddle,Lemma,paddle,3.079257465151802
68241,paddles,paddle,Lemma,paddle,3.079257465151802
68242,paddling,paddle,Lemma,paddle,3.079257465151802
68253,pads,pad,Word,pads,3.2470694689600736
68262,pagan,pagan,Word,pagan,3.593006253502313
68265,pagans,pagan,Word,pagans,3.5936219846424575
68266,page,page,Word,page,2.7750456518724542
68271,paged,page,Lemma,page,2.7750456518724542
68274,pages,page,Word,pages,2.9655222233095744
68288,paid,pay,Word,paid,2.4387231701811025
68291,pail,pail,Word,pail,3.4659296424526422
68294,pails,pail,Word,pails,3.7205188739028774
68295,pain,pain,Word,pain,2.944260640948259
68298,painful,painful,Word,painful,2.789988454856717
68301,paining,pain,Lemma,pain,2.944260640948259
68307,pains,pain,Word,pains,3.0055908973756447
68308,painstaking,painstaking,Word,painstaking,3.330790382625076
68311,paint,paint,Word,paint,3.0695474590462966
68318,painted,paint,Word,painted,2.9416423832706537
68319,painter,painter,Word,painter,3.2963079859816675
68323,painters,painter,Word,painters,3.390357038338915
68324,painting,painting,Word,painting,3.0576873341638824
68325,paintings,painting,Word,paintings,3.489323998061126
68326,paints,paint,Word,paints,3.103241469964369
68328,pair,pair,Word,pair,2.263101424201609
68329,paired,pair,Word,paired,2.676311145758397
68331,pairs,pair,Word,pairs,2.7256667879164977
68343,pal,pal,Word,pal,2.8069353963329684
68345,palace,palace,Word,palace,3.2511248017414345
68347,palaces,palace,Word,palaces,3.8292427779981333
68379,pale,pale,Word,pale,3.0506489044104916
68380,paled,pale,Word,paled,3.685656536273002
68401,pales,pale,Word,pales,3.4885105259272233
68456,palm,palm,Word,palm,3.3353125884084216
68460,palmed,palm,Word,palmed,3.9160455903303006
68469,palming,palm,Lemma,palm,3.3353125884084216
68473,palms,palm,Word,palms,3.4368507456109714
68498,pals,pal,Word,pals,2.6888425841119314
68524,pamphlet,pamphlet,Word,pamphlet,3.2218272026085777
68527,pamphlets,pamphlet,Word,pamphlets,3.5228747585228453
68528,pan,pan,Word,pan,3.110283027091143
68574,paned,pan,Lemma,pan,3.110283027091143
68579,panel,panel,Word,panel,2.713572390674127
68587,panelled,panel,Lemma,panel,2.713572390674127
68591,panels,panel,Word,panels,2.9125015314743825
68592,panes,pane,Word,panes,3.651488309155115
68609,panic,panic,Word,panic,3.141230072071487
68610,panicked,panic,Word,panicked,2.98237321354783
68611,panicking,panic,Lemma,panic,3.141230072071487
68614,panics,panic,Lemma,panic,3.141230072071487
68620,panned,pan,Lemma,pan,3.110283027091143
68625,panning,pan,Lemma,pan,3.110283027091143
68637,pans,pan,Word,pans,2.925895399236011
68649,panted,pant,Word,panted,3.257074632274963
68706,paper,paper,Word,paper,2.3491643042565715
68716,papered,paper,Lemma,paper,2.3491643042565715
68719,papering,paper,Lemma,paper,2.3491643042565715
68762,parachute,parachute,Word,parachute,3.9687488565083293
68763,parachuted,parachute,Lemma,parachute,3.9687488565083293
68764,parachutes,parachute,Word,parachutes,4.168555810833405
68765,parachuting,parachute,Lemma,parachute,3.9687488565083293
68769,parade,parade,Word,parade,3.230864457634605
68770,paraded,parade,Word,paraded,3.4211396787178607
68771,parades,parade,Word,parades,3.4292229863603314
68776,parading,parade,Word,parading,3.035094377534053
68777,paradise,paradise,Word,paradise,3.3612347005836236
68778,paradises,paradise,Lemma,paradise,3.3612347005836236
68781,paradox,paradox,Word,paradox,2.8996963955058
68782,paradoxes,paradox,Lemma,paradox,2.8996963955058
68792,paragraph,paragraph,Word,paragraph,3.415391108586504
68793,paragraphed,paragraph,Lemma,paragraph,3.415391108586504
68794,paragraphing,paragraph,Lemma,paragraph,3.415391108586504
68795,paragraphs,paragraph,Word,paragraphs,3.7274342301229106
68806,parallel,parallel,Word,parallel,2.5092223029642717
68807,paralleled,parallel,Word,paralleled,2.98839625046654
68809,paralleling,parallel,Word,paralleling,2.8253605161183315
68816,parallels,parallel,Word,parallels,3.3238001120838545
68823,paralysis,paralysis,Word,paralysis,3.4510973284384225
68870,parasite,parasite,Word,parasite,3.420774550026439
68871,parasites,parasite,Word,parasites,3.4030764755636165
68900,parcel,parcel,Word,parcel,2.8515791642990402
68901,parceled,parcel,Word,parceled,3.4821846752029617
68902,parceling,parcel,Lemma,parcel,2.8515791642990402
68903,parcels,parcel,Word,parcels,3.298766831569624
68905,parched,parch,Word,parched,3.5554017033601943
68909,parchment,parchment,Word,parchment,3.9557155275834934
68910,parchments,parchment,Lemma,parchment,3.9557155275834934
68913,pardon,pardon,Word,pardon,4.0707079070117755
68916,pardoned,pardon,Word,pardoned,4.184577056965593
68919,pardoning,pardon,Lemma,pardon,4.0707079070117755
68920,pardons,pardon,Word,pardons,4.52193655092409
68930,parent,parent,Word,parent,2.7509409125094884
68933,parental,parental,Word,parental,3.362089158294228
68936,parentheses,parenthesis,Word,parentheses,5.641152061940232
68942,parenthood,parenthood,Word,parenthood,3.4565622444164785
68945,parents,parent,Word,parents,2.5544669797179114
68965,parish,parish,Word,parish,3.200249279405114
68966,parishes,parish,Word,parishes,3.731839779177579
68975,park,park,Word,park,2.581035462220876
68978,parked,park,Word,parked,3.054420622019132
68995,parks,park,Word,parks,3.04920332190025
69051,parrot,parrot,Word,parrot,3.2791697904255415
69052,parroted,parrot,Lemma,parrot,3.2791697904255415
69054,parroting,parrot,Word,parroting,3.442251896079674
69056,parrots,parrot,Word,parrots,3.4051748739496017
69084,part,part,Word,part,1.7691698298144771
69090,parted,part,Word,parted,3.275673268732062
69101,partial,partial,Word,partial,2.3980458441514516
69106,participant,participant,Word,participant,2.6801126123706207
69107,participants,participant,Word,participants,2.6073015571320615
69108,participate,participate,Word,participate,2.822643952570392
69109,participated,participate,Word,participated,3.0766306100091736
69110,participates,participate,Word,participates,3.2688208453762972
69111,participating,participate,Word,participating,2.5301770184060115
69120,particle,particle,Word,particle,3.763382531645266
69122,particles,particle,Word,particles,4.391828734827773
69123,particular,particular,Word,particular,1.9352400960761373
69137,partied,party,Lemma,party,2.5072190183336063
69139,parties,party,Word,parties,2.7058222499647955
69140,parting,parting,Word,parting,3.0363710256617713
69141,partings,parting,Word,partings,3.5436855435770633
69142,partisan,partisan,Word,partisan,3.202402223449542
69143,partisans,partisan,Word,partisans,3.0073769100734826
69148,partition,partition,Word,partition,3.588655158301693
69149,partitioned,partition,Lemma,partition,3.588655158301693
69152,partitions,partition,Word,partitions,3.5584209546679824
69159,partner,partner,Word,partner,2.4793970153863785
69160,partnered,partner,Word,partnered,3.300594750162535
69161,partnering,partner,Lemma,partner,2.4793970153863785
69162,partners,partner,Word,partners,2.457760825904437
69163,partnership,partnership,Word,partnership,2.8876628952239844
69164,partnerships,partnership,Lemma,partnership,2.8876628952239844
69169,parts,part,Word,parts,2.300220088814067
69175,party,party,Word,party,2.5072190183336063
